Tags	IBooks	EBooks	IMarkers	EMarkers	IRefs	ERefs	PreText	SCase	Search	PostText	RCase	Replace	Name	Comment

# NOTE 1: This table only distinguishes names, not making any attempt to separate different people or places
# NOTE 2: Although this table applies to the OET-LV, the versification used is the ENGLISH system
# NOTE 3: Hebrew names that are also short English words (like Ham) may need the 'w' whole word flag so that the matching isn't overdone

# Individuals (or gods)
H	JOS,KI2,CH2,NEH,JER								Hinnom			הִנֹּם		H2011 (13) Jos 15:8, 18:16, 2Ki 23:10, 28:3, 33:6, Neh 11:30, Jer 7:31-32, ...
H					JOS_15:51,JOS_21:15,JER_48:21				Holon			חֹלוֹן		H2473 (3) Josh 15:51, 21:15, Jer 48:21*
H	EXO,DEU,KI1,CH2,PSA,MAL								Horeb			חֹרֵב		H2722 (17) Exo 3:1, 17:6, 33:6, Deu 1:2,6,19, 4:10,15, 5:2, ...
H	SA1,CH2,ISA,EZE								Horesh			חֹרֶשׁ		H2793 forest (7) 1Sam 23:15-16,18-19, 2Chr 27:4, Isa 17:9, Eze 31:3*
H	NUM,DEU,JOS,JDG,SA1,CH1								Hormah			חָרְמָה		H2767 (9) Num 14:45, 21:3, Deu 1:44, Josh 12:14, 15:30, 19:4, Jdg 1:17, ...
H									Horon			חוֹרוֹן		H1032 (14) Josh 10:10-11, 16:3,5, 18:13-14, 21:22, 1Sa 13:18, ...
H					JOS_19:34,CH1_6:75				Hukok			חֻקֹּק		{ H2712 (2) Josh 19:34, 1Chr 6:75*
H					JOS_19:34,CH1_6:75				Hukkok			חֻקֹּק		{ H2712 (2) Josh 19:34, 1Chr 6:75*
dH	JOS,JDG,KI2								Ibleam			יִבְלְעָם/(Ibleam)		H2991 (3) Josh 17:11, Jdg 1:27, 2Ki 9:27*
H					KI1_15:20,KI1_15:29,CH2_16:4				Ijon			עִיּוֹן		H5859 (3) 1Ki 15:20,29, 2Chr 16:4*
wdH					EST_1:1,EST_8:9				India			הֹדוּ/(India)		H1912 (2) Est 1:1, 8:9*
dH					GEN_46:17,CH1_7:30				Ishvah			יִשְׁוָה/(Ishvah)		{{ H3438 (2) Gen 46:17, 1Chr 7:30*
dH					GEN_46:17,CH1_7:30				Ishuah			יִשְׁוָה/(Ishuah)		{{ H3438 (2) Gen 46:17, 1Chr 7:30*
dH					GEN_46:17,CH1_7:30				Ishuai			יִשְׁוָה/(Ishuai)		{{ H3438 (2) Gen 46:17, 1Chr 7:30*
H	KI2,ISA								Ivvah			עִוָּה		{ H5755 (4) 2Ki 18:34, 19:13, Isa 37:13*
H					KI2_17:24				Avvah			עִוָּה		{ H5755 (1) 2Ki 17:24*
dH	GEN,NUM,DEU,JOS,JDG								Jabbok			יַבֹּק/(Jabbok)		H2999 (7) Gen 32:22, Num 21:24, Deu 2:37, 3:16, Josh 12:2, Jdg 11:13,22*
dH	JDG,SA1,SA2,KI2,CH1								Jabesh			יָבֵשׁ/(Jabesh)		H3003 (24) Jdg 21:8-10,12,14, 1Sam 11:1,3, ...
dH					CH2_26:6				Jabneh			יַבְנֶה/(Jabneh)		H2996 (1) 2Chr 26:6*
wdH	NUM,DEU,JOS,JDG,CH1,ISA,JER								Jahaz			יַהַץ/(Jahaz)		H3096 (9) Num 21:23, Deu 2:32, Josh 13:18, 21:36, Jdg 11:20, 1Chr 6:78, Isa 15:4, Jer 48:21,34*
dH	JOS,KI2								Janoah			יָנוֹחַ/(Janoah)		{ H3239 (3) Josh 16:6-7, 2Ki 15:29*
dH	JOS,KI2								Janohah			יָנוֹחַ/(Janohah)		{ H3239 (3) Josh 16:6-7, 2Ki 15:29*
dH	JOS,NEH								Jarmuth			יַרְמוּת/(Jarmuth)		H3412 (7) Josh 10:3,5,23, 12:11, 15:35, 21:29, Neh 11:29*
dH	JOS,SA1,CH1								Jattir			יַתִּיר/(Jattir)		H3492 town (4) Josh 15:48, 21:14, 1Sam 30:27, 1Chr 6:57*
dH	NUM,JOS,SA2,CH1,ISA,JER								Jazer			יַעְזֵר/(Jazer)		H3270 (13) Num 21:32, 32:1,3,35, 21:39, 2Sam 24:5, ...
dH									Jearim			יְעָרִים/(Jearim)		{ H7157 Beth-Jearim (20) Josh 9:17, 15:9,60, 18:14-15,28, Jdg 18:12, ...
dH									jearim			יְעָרִים/(jearim)		{ H7157 Beth-jearim (20) Josh 9:17, 15:9,60, 18:14-15,28, Jdg 18:12, ...
wdH	JDG,CH1								Jebus			יְבוּס/(Jebus)		H2982 city (4) Jdg 19:10-11, 1 Chr 11:4-5*
dH					NEH_11:25				Jekabzeel			יְקַבְצְאֵל/(Jekabzeel)		H3343 (1) Neh 11:25*
dH									Jericho			יְרִיחוֹ/(Jericho)		H3405 (57) Num 22:1, 26:3,63, 31:12, 33:48,50, ..., Heb 11:30
dH					CH2_20:16				Jeruel			יְרוּאֵל/(Jeruel)		H3385 (1) 2Chr 20:16*
dH					EZR_4,EZR_5,EZR_6,EZR_7,DAN_5				Jerusalem			יְרוּשֶׁלֵם/(Jerusalem)		H3390 rarer one with -em (26) Ezr 4:8,12,20,23-24, ...
dH						EZR_4,EZR_5,EZR_6,EZR_7,DAN_5			Jerusalem			יְרוּשָׁלַם/(Jerusalem)		H3389 common one with -am (643) Josh 10:1,3,5,23, 12:10, 15:8, ...
dH									jeshimoth			היְשִׁימוֹת/(jeshimoth)		{ H1020 (4) Num 33:49, Josh 12:3, 13:20, Eze 25:9*
dH									Jeshimoth			היְשִׁימוֹת/(Jeshimoth)		{ H1020(4) Num 33:49, Josh 12:3, 13:20, Eze 25:9*
# TODO: Double-check if these next two lines are required !!!
dH									jesimoth			היְשִׁימוֹת/(jesimoth)		{ H1020 (4) Num 33:49, Josh 12:3, 13:20, Eze 25:9*
dH									Jesimoth			היְשִׁימוֹת/(Jesimoth)		{ H1020(4) Num 33:49, Josh 12:3, 13:20, Eze 25:9*
dH									Jether			יֶתֶר/(Jether)		H3500 (8) Jdg 8:20, 1Ki 2:5,32, 1Chr 2:17,32, 4:17, 7:38*
dH	GEN,NUM,CH1,CH2								Jimnah			יִמְנָה/(Jimnah)		{ H3232 (5) Gen 46:17, Num 26:44, 1Chr 7:30, 2Chr 31:14*
wdH	GEN,NUM,CH1,CH2								Jimna			יִמְנָה/(Jimna)		{ H3232 (5) Gen 46:17, Num 26:44, 1Chr 7:30, 2Chr 31:14*
dH	GEN,NUM,CH1,CH2								Imnah			יִמְנָה/(Imnah)		{ H3232 (5) Gen 46:17, Num 26:44, 1Chr 7:30, 2Chr 31:14*
dH	GEN,NUM,CH1,CH2								Jimnites			יִמְנָה/(Jimnites)		{ H3232 (5) Gen 46:17, Num 26:44, 1Chr 7:30, 2Chr 31:14*
dH	GEN,NUM,CH1,CH2								Imnites			יִמְנָה/(Imnites)		{ H3232 (5) Gen 46:17, Num 26:44, 1Chr 7:30, 2Chr 31:14*
dH					NUM_32:35,JDG_8:11				Jogbehah			יָגְבְּהָה/(Jogbehah)		H3011 (2) Num 32:35, Jdg 8:11*
dH					JOS_15:56				Jokdeam			יָקְדְעָם/(Jokdeam)		H3347 (1) Josh 15:56*
dH	JOS								Jokneam			יָקְנְעָם/(Jokneam)		H3362 (3) Josh 12:22, 19:11, 21:34*
dH					JOS_15:38,KI2_14:7				Joktheel			יָקְתְאֵל/(Joktheel)		H3371 (2) Josh 15:38, 2Ki 14:7*
dH									Joppa			יָפוֹ/(Joppa)		H3305 (4) Josh 19:46, 2Chr 2:16, Ezr 3:7, Jon 1:3*
dH									Jordan			יַרְדֵּן/(Jordan)		H3383 (182) Gen 13:10-11, 32:10, 50:10-11, Num 13:29, ...
dH					KI2_21:19				Jotbah			יָטְבָה/(Jotbah)		H3192 (1) 2Ki 21:19*
dH					NUM_33:33,NUM_33:34,DEU_10:7				Jotbathah			יָטְבָתָה/(Jotbathah)		H3193 (3) Num 33:33-34, Deu 10:7*
H									Kabzeel			קַבְצְאֵל		H6909 (3) Josh 15:21, 2Sam 23:20, 1Chr 11:22*
H									Kadesh			קָדֵשׁ		H6946 H6947 Kadesh & Kadesh Barnea (18+10) Gen 14:7, ..., Num 32:8, 34:4, Deu 1:2,19, 2:14, 9:23, ...
H									Kalneh			כְּלְנֶה		H3641 (3) Gen 10:10, Isa 10:9, Amos 6:2*
H					JDG_10:5				Kamon			קָמוֹן		H7056 (1) Jdg 10:5*
H					EZE_27:23				Kanneh			כַּנֶּה		H3656 (1) Eze 27:23*
H					JOS_15:3				Karka			קַרְקַע		H7173 (1) Josh 15:3*
H									Karnaim			קַרְנָיִם		H7161 (???) Amos 6:13
H					JDG_8:10				Karkor			קַרְקֹר		H7174 (1) Jdg 8:10 *
H	DEU,JOS,CH1								Kedemoth			קְדֵמוֹת		H6932 (4) Deu 2:26, Josh 13:18, 21:37, 1 Chr 6:79*
H	JOS,JDG,KI2,CH1								Kedesh			קֶדֶשׁ		H6943 (12) Josh 12:22, 15:23, 19:37, 20:7, 21:32, Jdg 4:6, ...
H									Keilah			קְעִילָה		H7084 (18) Josh 15:44, 1Sam 23:1-8,10-13, 1Chr 4:19, Neh 3:17-18*
H									Kerioth			קְרִיּוֹת		H7152 (4) Josh 15:25, Jer 48:24,41, Amo 2:2*
H					JOS_15:10				Kesalon			כְּסָלוֹן		{ H3693 (1) Josh 15:10*
dH					JOS_15:10				Chesalon			כְּסָלוֹן/(Chesalon)		{ H3693 (1) Josh 15:10*
H	NUM,DEU								Kibrothhattaavah			קִבְרוֹת-הַתַּאֲוָה		{{{ H6914 (space changed to hyphen) (5) Num 11:34-35, 33:16-17, Deu 9:22*
H	NUM,DEU								Kibroth-hattaavah			קִבְרוֹת-הַתַּאֲוָה		{{{ H6914 (space changed to hyphen) (5) Num 11:34-35, 33:16-17, Deu 9:22*
H	NUM,DEU								Kibroth-			קִבְרוֹת-		{{{ H6914 (5) Num 11:34-35, 33:16-17, Deu 9:22*
H	NUM,DEU								hattaavah			הַתַּאֲוָה		{{{ H6914 (5) Num 11:34-35, 33:16-17, Deu 9:22*
dH					CH1_13:9				Chidon			כִּידוֹן/(Chidon)		{{ H3592 (1) 1Chr 13:9*
H					CH1_13:9				Kidon			כִּידוֹן		{{ H3592 (1) 1Chr 13:9*
H									Kidron			קִדְרוֹן		H6939 brook (11) 2Sam 15:23, 1Ki 2:37, 15:13, 2Ki 23:4,6,12, ...
H					EZE_27:23				Kilmad			כִּלְמָד		{{ H3638 (1) Eze 27:23*
dH					EZE_27:23				Chilmad			כִּלְמָד/(Chilmad)		{{ H3638 (1) Eze 27:23*
H	NUM,DEU,JOS,KI1								Kinnereth			כִּנֲרוֹת		{ H3672 (7) Num 34:11, Deu 3:17, Josh 11:2, 12:3, 13:27, 19:35, 1Ki 15:20*
dH	NUM,DEU,JOS,KI1								Chinnereth			כִּנֲרוֹת/(Chinnereth)		{ H3672 (7) Num 34:11, Deu 3:17, Josh 11:2, 12:3, 13:27, 19:35, 1Ki 15:20*
wH	KI2,ISA,AMO								Kir			קִיר		H7024 (5) 2Ki 16:9, Isa 15:1, 22:6, Amo 1:5, 9:7*
H	GEN,NUM,JOS,CH1,JER,EZE								Kiriathaim			קֵרְיָתַיִם		{ H7156 (7) Gen 14:5, Num 32:37, Josh 13:19, 1Chr 6:76, Jer 48:1,23, Eze 25:9*
H	GEN,NUM,JOS,CH1,JER,EZE								Kirjathaim			קֵרְיָתַיִם		{ H7156 (7) Gen 14:5, Num 32:37, Josh 13:19, 1Chr 6:76, Jer 48:1,23, Eze 25:9*
H	GEN,NUM,JOS,CH1,JER,EZE								Qiryataim			קֵרְיָתַיִם		{ H7156 (7) Gen 14:5, Num 32:37, Josh 13:19, 1Chr 6:76, Jer 48:1,23, Eze 25:9*
H					JOS_19:20,JOS_21:28				Kishion			קִשְׁיוֹן		H7191 (2) Josh 19:20, 21:28*
H									Kishon			קִישׁוֹן		H7028 river (6) Jdg 4:7,13, 5:21, 1Ki 18:40, Psa 83:9*
H					JDG_1:30				Kitron			קִטְרוֹן		H7003 (1) Jdg 1:30*
H									Kittim			כִּתִּים		H3794 (8) Gen 10:4, Num 24:24, 1Chr 1:7, Isa 23:1,12, Jer 2:10, Eze 27:6, Dan 11:30*
H					EZE_23:23				Koa			קוֹעַ		H6970 (1) Eze 23:23*
H									Lachish			לָכִישׁ		H3923 (24) Josh 10:3,5,23,31-35, 12:11, 15:39, ...
H	JDG,SA1,SA2,ISA								Laish			לַיִשׁ		H3919 (7) place Jdg 18:7,14,27,29, person 1Sam 25:44, 2Sam 3:15, place Isa 10:30*
H									Lebanon			לְבָנוֹן		H3844 (71) Deu 1:7, 3:25, 11:24, Josh 1:4, 9:1, ....
H									Lebo			לְבוֹא		??? part of Lebo Hamath H2574 but usually translated as 'entrance' (?) 1Chr 13:5
H					JDG_21:19				Lebonah			לְבוֹנָה		H3829 (1) Jdg 21:19*
H					CH1_4:21				Lecah			לֵכָה		H3922 (1) 1Chr 4:21*
H	JDG								Lehi			לֶחִי		H3896 (3) Jdg 15:9,14,19*
H									Libnah			לִבְנָה		H3841 (18) Num 33:20-21, Josh 10:29,31-32,39, 12:15, 15:42, ...
wH	CH1,EZR,NEH								Lod			לֹד		H3850 (4) 1Chr 8:12, Ezr 2:33, Neh 7:37, 11:35* (Acts 9:32 Lydda)
wH									Luz			לוּז		H3870 (8) Gen 28:19, 35:6, 48:3, 16:2, 18:13, Jdg 1:23,26*
#H					JOS_15:59				Maarath			מַעֲרָת		H4638 (1) Josh 15:59*
#H									Machir			מָכִיר		H4353 (22) Gen 50:23, Num 26:29, 27:1, 32:39-40, 36:1, Deu 3:15, ...
H					JOS_11:1,JOS_12:19				Madon			מָדוֹן		H4068 (2) Josh 11:1, 12:19*
H	GEN,JOS,SA2,KI1,CH1								Mahanaim			מַחֲנָיִם		H4266 (13) Gen 32:2, Josh 13:26,30, 21:38, 2Sam 2:8, ...
H					CH1_11:46				Mahavite			מַחֲוִים		H4233 (1) 1Chr 11:46*
H					KI1_4:9				Makaz			מָקַץ		H4739 (1) 1Ki 4:9*
H	JOS								Makkedah			מַקֵּדָה		H4719 (9) Josh 10:10,16-17,21,28-29, 12:16, 15:41*
H					JOS_19:11				Maralah			מַרְאֲלָה		H4831 (1) Josh 19:11*
H	JOS,CH1,CH2,MIC								Mareshah			מַרְאֵשָׁה		H4762 (8) Josh 15:44, 1Chr 2:42, 4:21, 2Chr 11:8, 14:9-10, 20:37, Mic 1:15*
H					MIC_1:12				Maroth			מָרוֹת		H4796 (1) Mic 1:12*
H					GEN_36:36,CH1_1:47				Masrekah			מַשְׂרֵקָה		H4957 (2) Gen 36:36, 1Chr 1:47*
H					CH1_6:74				Mashal			מָשָׁל		H4913 (1) 1Chr 6:74*
H	EXO,DEU								Massah			מַסָּה		H4532 (4) Exo 17:7, Deu 6:16, 9:22, 33:8*
H					NEH_11:28				Meconah			מְכֹנָה		{ H4368 (1) Neh 11:28*
H					NEH_11:28				Mekonah			מְכֹנָה		{ H4368 (1) Neh 11:28*
H	NUM,JOS,CH1,ISA								Medeba			מֵידְבָא		H4311 (5) Num 21:30, Josh 13:9,16, 1Chr 19:7, Isa 15:2*
H									Megiddo			מְגִדּוֹן		H4023 (12) Josh 12:21, 17:11, Jdg 1:27, 5:19, 1Ki 4:12, 9:15, ...
H					SA1_18:19,SA2_21:8				Meholathite			מְחֹלָתִי		H4259 (2) 1 Sam 18:19, 2Sam 21:8*
dH					HOS_9:6				Memphis			מֹף/(Memphis)		H4644 (1) Hos 9:6*
dH	ISA,JER,EZE								Memphis			נֹף/(Memphis)		{{ H5297 (7) Isa 19:13, Jer 2:16, 44:1, 46:14,19, Eze 30:13,16*
dH	ISA,JER,EZE								Noph			נֹף/(Memphis)		{{ H5297 (7) Isa 19:13, Jer 2:16, 44:1, 46:14,19, Eze 30:13,16*
wH	NUM,CH1,EZE								Meon			מְעוֹן		{ H1186 (3) Num 32:38, 1Chr 5:8, Eze 25:9*
wH	NUM,CH1,EZE								meon			מְעוֹן		{ H1186 (3) Num 32:38, 1Chr 5:8, Eze 25:9*
H	JOS,CH1,JER								Mephaath			מוֹפַעַת		H4158 (4) Josh 13:18, 21:37, 1 Chr 6:79, Jer 48:21*
H	EXO,NUM,DEU,PSA								Meribah			מְרִיבָה		H4809 (6) Exo 17:7, Num 20:13,24, 27:14, Deu 33:8, Psa 81:7*
H									Meribath			מְרִיבָה		H4808 quarelling/strife Eze 47:19 at least
H					JOS_11:5,JOS_11:7				Merom			מֵרוֹם		H4792 (2) Josh 11:5,7*
H					JDG_5:23				Meroz			מֵרוֹז		H4789 (1) Jdg 5:23*
H					CH1_11:47				Mezobaite			מְצֹבָיָה		H4677 (1) 1Chr 11:47*
H	SA1,EZR,NEH,ISA								Michmash			מִכְמָס		{ H4363 (11) 1 Sam 13:2,5,11,16,23, 14:5,31, ...
H	SA1,EZR,NEH,ISA								Micmash			מִכְמָס		{ H4363 (11) 1 Sam 13:2,5,11,16,23, 14:5,31, ...
H					JOS_16:6,JOS_17:7				Michmethath			מִכְמְתָת		H4366 (2) Josh 16:6, 17:7*
H	EXO,NUM,JER,EZE								Migdol			מִגְדּוֹל		H4024 (6) Exo 14:2, Num 33:7, Jer 44:1, 46:14, Eze 29:10, 30:6*
H					SA1_14:2,ISA_10:28				Migron			מִגְרוֹן		H4051 (2) 1Sam 14:2, Isa 10:28*
H					JDG_11:33,EZE_27:17				Minnith			מִנִּית		{ H4511 (2) Jdg 11:33, Eze 27:17*
H					JDG_11:33,EZE_27:17				Minnit			מִנִּית		{ H4511 (2) Jdg 11:33, Eze 27:17*
H					CH1_11:43				Mithnite			מִתְנִי		H4981 (1) 1Chr 11:43*
H					PSA_42:6				Mizah			מִצְעָר		H4706 (1) Psa 42:6*
H	GEN,JOS,JDG,SA1,KI1,KI2,CH2,NEH								Mizpah			מִּצְפָּה		H4709 (36) Gen 31:49, Josh 11:3, Jdg 10:17, 11:11,34, ...
H	JOS,CH1,NEH								Moladah			מוֹלָדָה		H4137 (4) Josh 15:26, 19:2, 1Chr 4:28, Neh 11:26*
H	GEN,DEU,JDG								Moreh			מוֹרֶה		H4176 (3) Gen 12:6, Deu 11:30, Jdg 7:1*
H					GEN_22:2,CH2_3:1				Moriah			מוֹרִיָּה		H4179 land of (2) Gen 22:2, Mt. 2Chr 3:1*
H					NUM_33:30,NUM_33:31,DEU_10:6				Moserah			מוֹסֵרָה		{{ H4149 (3) Num 33:30-31, Deu 10:6*
H					NUM_33:30,NUM_33:31,DEU_10:6				Moseroth			מוֹסֵרָה		{{ H4149 (3) Num 33:30-31, Deu 10:6*
H	JOS,JDG								Nahalal			נַהֲלָל		{ H5096 (3) Josh 19:15, 21:35, Jdg 1:30*
H	JOS,JDG								Nahalol			נַהֲלָל		{ H5096 (3) Josh 19:15, 21:35, Jdg 1:30*
H	GEN,DEU,JDG,CH1,PSA								Naharaim			נַהֲרַיִם		H763 Aram Naharaim (5) Gen 24:10, Deu 23:4, Jdg 3:8, 1 Chr 19:6, Psa 60:0*
H	SA1								Naioth			נָוִית		H5121 (6) 1Sam 19:18-19,22-23, 20:1*
H					NEH_11:34				Neballat			נְבַלָּט		H5041 (1) Neh 11:34*
H									Negev			נֶגֶב		H5045 (111) Gen 12:9, 13:1,3,14, 20:1, 24:62, 28:14, Exo 26:18, ...
H					CH1_4:23				Netaim			נְטָעִים		H5196 (1) 1Chr 4:23*
wH					EZR_2:22,NEH_7:26				Netophah			נְטֹפָה		H5199 (2) Ezr 2:22, Neh 7:26*
H	GEN,KI2,ISA,JNA,NAH,ZEP								Nineveh			נִינְוֵה		H5210 (17) Gen 10:11-12, 2Ki 19:36, Isa 37:37, Jna 1:2, ...
H					NUM_32:42,JDG_8:11				Nobah			נֹבַח		H5025 (3) Num 32:42, Jdg 8:11*
wH	SA1,NEH,ISA								Nob			נוֹד		H5011 (6) 1Sam 21:2, 22:9,11,19, Neh 11:32, Isa 10:32*
wH					GEN_4:16				Nod			נוֹד		H5113 (1) Gen 4:16*
H	CH2,NEH								Ophel			עֹפֶל		H6077 (5) 2Chr 27:3, 33:14, Neh 3:26-27, 11:21*
wH	CH1,EZE,NEH								Ono			אוֹנוֹ		H207 (5) 1Chr 8:12, Ezr 2:33, Neh 6:2, 7:37, 11:35*
H	GEN								Paddan			פַּדַּ֣ן		H6307 (as Paddan Aram) (11) Gen 25:20, 28:2,5-7, 31:18, 33:18, 35:9, 35:26, 46:15, 48:7*
H	GEN,NUM,DEU,SA1,KI1,HAB								Paran			פָּארָן		H6290 (11) Gen 21:21, Num 10:12, 12:16, 13:3,26, Deu 1:1, ...
H					CH2_3:6				Parvaim			פַרְוַיִם		H6516 (1) 2Chr 3:6*
H					CH1_11:13				Pasdammim			פַס-דַּמִּים		{ H6450 (space changed to hyphen) (1) 1Chr 11:13*
H					CH1_11:13				Pas-			פַס-		{ H6450 (space changed to hyphen) (1) 1Chr 11:13*
H					CH1_11:13				dammim			דַּמִּים		{ H6450 (space changed to hyphen) (1) 1Chr 11:13*
H	ISA,JER,EZE								Pathros			פַּתְרוֹס		H6624 (5) Isa 11:11, Jer 44:1,15, Eze 29:14, 30:14*
wH					GEN_36:39,CH1_1:50				Pau			פָעוּ		{ H6464 (2) Gen 36:39, 1Chr 1:50*
wH					GEN_36:39,CH1_1:50				Pai			פָעוּ		{ H6464 (2) Gen 36:39, 1Chr 1:50*
H					JER_50:21,EZE_23:23				Pekod			פְקוֹד		H6489 (2) Jer 50:21, Eze 23:23*
H	GEN,JDG,KI1,CH1								Peniel			פְּנִיאֵל		{ H6439 (9) Gen 32:30-31 Jdg 8:8-9,17, 1Ki 12:25, 1Chr 4:4, 8:25*
H	GEN,JDG,KI1,CH1								Penuel			פְּנוּאֵ֑ל		{ H6439 (9) Gen 32:30-31 Jdg 8:8-9,17, 1Ki 12:25, 1Chr 4:4, 8:25*
H	NUM,JOS								Peor			פְּעוֹר		H6465 mountain (5) Num 23:28, 25:18, 31:16, Josh 22:17*
H	CH2,EZR,EST,EZE,DAN								Persia			פָּרַס		H6539 (28) 2Chr 36:20,22-23, Ezra 1:1-2,8, 3:7, 4:3,5,7, ..., Est 1:3, ...
H					NUM_22:5,DEU_23:4				Pethor			פְתוֹר		H6604 (2) Num 22:5. Deu 23:4*
H					KI2_5:12				Pharpar			פַרְפַר		H6554 river (1) 2Ki 5:12*
H	EXO,PSA,ISA,JOL								Philistia			פְלֶשֶׁת		{ H6429 (8) Exo 15:14, Psa 60:8, 83:7, 87:4, 108:9, Isa 14:29,31, Joel 3:4*
H	EXO,PSA,ISA,JOL								Palestina			פְלֶשֶׁת		{ H6429 (8) Exo 15:14, Psa 60:8, 83:7, 87:4, 108:9, Isa 14:29,31, Joel 3:4*
H					EZE_30:17				Pi-beseth			פִּי-בֶסֶת		{{ H6364 (1) Eze 30:17*
H					EZE_30:17				Pi-			פִּי-		{{ H6364 (1) Eze 30:17*
H					EZE_30:17				beseth			בֶסֶת		{{ H6364 (1) Eze 30:17*
H					JDG_12:15				Pirathon			פִרְעָתוֹן		H6553 (1) Jdg 12:15*
H	NUM,DEU,JOS								Pisgah			פִּסְגָּה		(8) Num 21:20, 23:14, Deu 3:17,27, 4:49, 34:1, Josh 12:3, 13:20*
wH	GEN,CH1,JER,EZE,NAH								Put			פּוּט		H6316 Libya (7) Gen 10:6, 1Chr 1:8, Jer 46:9, Eze 27:10, 30:5, 38:5, Nah 3:9*
H	DEU,JOS,SA2,CH1,JER,EZE,AMO								Rabbah			רַבָּה		H7237 (15) Deu 3:11, Josh 13:25, 15:60, 2Sam 11:1, ...
H					SA1_30:29				Racal			רָכָל		{ H7403 (1) 1Sam 30:29*
H					SA1_30:29				Rachal			רָכָל		{ H7403 (1) 1Sam 30:29*
H									Ramah			רָמָה		H7414 (36) Josh 18:25, 19:8,29,36, Jdg 4:5, ..., 1 Chr., ... and Matt 2:18
H					SA1_1:1				Ramathaim			רָמָתַיִם		H7436 (1) 1Sam 1:1*
H	DEU,JOS,CH1								Ramoth			רָאמוֹת		H7216 (4) Deu 4:43, Josh 20:8, 1Chr 6:73,80*
H					CH1_4:12				Recah			רֵכָה		{ H7397a (1) 1Chr 4:12*
H					CH1_4:12				Rekah			רֵכָה		{ H7397a (1) 1Chr 4:12*
wH	NUM,JOS,JDG,SA2,CH1,NEH								Rehob			רְחֹב		H7340 (10) Num 13:21, Josh 19:28,30, 21:31, Jdg 1:31, 2Sam 8:3,12, ...
H	GEN,CH1								Rehoboth			רְחֹבוֹת		H7344 (4) Gen 10:11, 26:22, 36:37, 1Chr 1:48*
H	EXO,NUM								Rephidim			רְפִידִים		H7508 (5) Exo 17:1,8, 19:2, Num 33:14-15*
H					KI2_19:12,ISA_37:12				Rezeph			רֶצֶף		H7530 (2) 2Ki 19:12, Isa 37:12*
H	NUM,KI2,JER								Riblah			רִבְלָה		H7247 (11) Num 34:11, 2Ki 23:33, 25:6,20-21, Jer 39:5-6, ...
H					SA2_17:27,SA2_19:31				Rogelim			רֹגְלִים		H7274 in Gilead (2) 2Sam 17:27, 19:31*
H					KI2_23:36				Rumah			רוּמָה		H7316 (1) 2Ki 23:36*
H	DEU,JOS,CH1								Salecah			סַלְכָה		H5548 (4) Deu 3:10, Josh 12:5, 13:11, 1Chr 5:11, 1Chr 5:11*
H					GEN_14:18,PSA_76:2				Salem			שָׁלֵם		H8004 (2) Gen 14:18, Psa 76:2
H									Samaria			שֹׁמְרוֹן		H8111 (109) 1Ki 13:32, 16:24,28-29,32, 18:2, ...
H					JOS_19:10,JOS_19:12				Sarid			שָׂרִיד		H8301 (2) Josh 19:10,12*
H					SA1_19:22				Secu			שֵׂכוּ		H7906 (1) 1Sam 19:22*
wH	KI2,ISA								Sela			סֶלַע		H5554 (3) 2Ki 14:7, Isa 16:1, 42:11*
H					SA1_14:4				Seneh			סֶנֶּה		H5573 rock/cliff (1) 1Sam 14:4*
H	DEU,CH1,SNG,EZE								Senir			שְׂנִיר		H8149 (4) Deu 3:9, 1Chr 5:23, Sng 4:8, Eze 27:5*
H					OBA_1:20				Sepharad			סְפָרָד		H5614 (1) Oba 1:20*
H	GEN,NUM,CH1								Serah			שֶׂרַח		{ H8294 (3) Gen 46:17, Num 26:46, 1Chr 7:30*
H	GEN,NUM,CH1								Sarah			שֶׂרַח		{ H8294 (3) Gen 46:17, Num 26:46, 1Chr 7:30*
H					JOS_19:42,JDG_1:35,KI1_4:9				Shaalbim			שַׁעַלְבִים		H8169 (3) Josh 19:42, Jdg 1:35, 1Ki 4:9*
H					SA1_9:4				Shaalim			שַׁעֲלִים		H8171 (1) 1Sam 9:4*
H	JOS,SA1,CH1								Shaaraim			שַׁעֲרַיִם		H8189 (3) Josh 15:36, 1Sam 17:52, 1Chr 4:31*
H					SA1_9:4				Shalishah			שָׁלִשָׁה		H8031 (1) 1Sam 9:4*
H	JOS,JDG								Shamir			שָׁמִיר		H8069 (3) Josh 15:48, Jdg 10:1-2*
H					MIC_1:1				Shaphir			שָׁפִיר		H8208 (1) Mic 1:1*
H									Sharon			שָׁרוֹן		H8289 (7) Josh 12:18, 1Chr 5:16, 27:29, Sng 2:1, Isa 33:9, 35:2, 65:10*
H					JOS_19:6				Sharuhen			שָׁרוּחֵן		H8287 (1) Josh 19:6*
H					JOS_7:5				Shebarim			שְׁבָרִים		H7671 (1) Josh 7:5*
wH					SA1_7:12				Shen			שֵׁן		H8129 (1) 1Sam 7:12*
H									Sheol			שְׁאוֹל		{ H7585 (66) Gen 37:35, 42:38, 44:29,31, Num 15:30,33, ..., Job 7:9, ...
H									sheol			שְׁאוֹל		{ H7585 (66) Gen 37:35, 42:38, 44:29,31, Num 15:30,33, ..., Job 7:9, ...
